geo_description,label,year,description,estimate,moe,se,cv,file
Rowan ,HD01_VD03,2014,Estimate; Total: - Renter occupied,4898,1183.15,603.65,12.32,African American
Rutherford ,HD01_VD03,2014,Estimate; Total: - Renter occupied,964,626.72,319.76,33.17,African American
Surry ,HD01_VD03,2014,Estimate; Total: - Renter occupied,560,499.23,254.71,45.48,African American
Union ,HD01_VD03,2014,Estimate; Total: - Renter occupied,3842,1296.34,661.4,17.21,African American
Wake ,HD01_VD03,2014,Estimate; Total: - Renter occupied,44538,3792.51,1934.95,4.34,African American
Wayne ,HD01_VD03,2014,Estimate; Total: - Renter occupied,8681,1739.57,887.54,10.22,African American
Wilkes ,HD01_VD03,2014,Estimate; Total: - Renter occupied,471,430.13,219.45,46.59,African American
Wilson ,HD01_VD03,2014,Estimate; Total: - Renter occupied,8598,1195.06,609.72,7.09,African American
United States,HD01_VD01,2015,Estimate; Total:,14504902,53698.04,27396.96,0.19,African American
North Carolina,HD01_VD01,2015,Estimate; Total:,814786,9559.32,4877.2,0.6,African American
Alamance ,HD01_VD01,2015,Estimate; Total:,12708,1172.43,598.18,4.71,African American
Brunswick ,HD01_VD01,2015,Estimate; Total:,4483,972.26,496.05,11.07,African American
Buncombe ,HD01_VD01,2015,Estimate; Total:,6275,1193.87,609.12,9.71,African American
Burke ,HD01_VD01,2015,Estimate; Total:,1720,561.19,286.32,16.65,African American
Cabarrus ,HD01_VD01,2015,Estimate; Total:,12554,1342.81,685.11,5.46,African American
Caldwell ,HD01_VD01,2015,Estimate; Total:,1312,588.6,300.31,22.89,African American
Carteret ,HD01_VD01,2015,Estimate; Total:,1707,332.43,169.61,9.94,African American
Catawba ,HD01_VD01,2015,Estimate; Total:,6256,670.81,342.25,5.47,African American
Chatham ,HD01_VD01,2015,Estimate; Total:,3502,745.87,380.55,10.87,African American
Cleveland ,HD01_VD01,2015,Estimate; Total:,8257,1009.19,514.89,6.24,African American
Craven ,HD01_VD01,2015,Estimate; Total:,9925,1289.19,657.75,6.63,African American
Cumberland ,HD01_VD01,2015,Estimate; Total:,45490,2017.19,1029.18,2.26,African American
Davidson ,HD01_VD01,2015,Estimate; Total:,7427,1084.26,553.19,7.45,African American
Durham ,HD01_VD01,2015,Estimate; Total:,41947,2957.28,1508.82,3.6,African American
Forsyth ,HD01_VD01,2015,Estimate; Total:,36884,2236.43,1141.04,3.09,African American
Gaston ,HD01_VD01,2015,Estimate; Total:,12154,1303.49,665.05,5.47,African American
Guilford ,HD01_VD01,2015,Estimate; Total:,66418,2599.83,1326.44,2,African American
Harnett ,HD01_VD01,2015,Estimate; Total:,9238,996.09,508.21,5.5,African American
Henderson ,HD01_VD01,2015,Estimate; Total:,2003,957.96,488.76,24.4,African American
Iredell ,HD01_VD01,2015,Estimate; Total:,7352,811.4,413.98,5.63,African American
Johnston ,HD01_VD01,2015,Estimate; Total:,9409,1148.6,586.02,6.23,African American
Lincoln ,HD01_VD01,2015,Estimate; Total:,1363,387.23,197.57,14.5,African American
Mecklenburg ,HD01_VD01,2015,Estimate; Total:,123534,3432.68,1751.37,1.42,African American
Moore ,HD01_VD01,2015,Estimate; Total:,5585,971.06,495.44,8.87,African American
Nash ,HD01_VD01,2015,Estimate; Total:,14498,1339.23,683.28,4.71,African American
New Hanover ,HD01_VD01,2015,Estimate; Total:,11846,1355.91,691.79,5.84,African American
Onslow ,HD01_VD01,2015,Estimate; Total:,9655,1528.68,779.94,8.08,African American
Orange ,HD01_VD01,2015,Estimate; Total:,5275,1147.4,585.41,11.1,African American
Pitt ,HD01_VD01,2015,Estimate; Total:,24257,1778.89,907.6,3.74,African American
Randolph ,HD01_VD01,2015,Estimate; Total:,2961,518.3,264.44,8.93,African American
Robeson ,HD01_VD01,2015,Estimate; Total:,10603,842.38,429.79,4.05,African American
Rockingham ,HD01_VD01,2015,Estimate; Total:,6832,718.47,366.57,5.37,African American
Rowan ,HD01_VD01,2015,Estimate; Total:,7710,965.11,492.4,6.39,African American
Rutherford ,HD01_VD01,2015,Estimate; Total:,2927,840,428.57,14.64,African American
Surry ,HD01_VD01,2015,Estimate; Total:,839,321.7,164.13,19.56,African American
Union ,HD01_VD01,2015,Estimate; Total:,8052,1023.49,522.19,6.49,African American
Wake ,HD01_VD01,2015,Estimate; Total:,78115,2707.06,1381.15,1.77,African American
Wayne ,HD01_VD01,2015,Estimate; Total:,14044,1305.87,666.26,4.74,African American
Wilkes ,HD01_VD01,2015,Estimate; Total:,1281,444.43,226.75,17.7,African American
Wilson ,HD01_VD01,2015,Estimate; Total:,12612,891.23,454.71,3.61,African American
United States,HD01_VD02,2015,Estimate; Total: - Owner occupied,5933821,54017.36,27559.88,0.46,African American
North Carolina,HD01_VD02,2015,Estimate; Total: - Owner occupied,364091,9410.38,4801.21,1.32,African American
Alamance ,HD01_VD02,2015,Estimate; Total: - Owner occupied,5416,991.32,505.78,9.34,African American
Brunswick ,HD01_VD02,2015,Estimate; Total: - Owner occupied,3235,674.38,344.07,10.64,African American
Buncombe ,HD01_VD02,2015,Estimate; Total: - Owner occupied,2033,769.7,392.7,19.32,African American
Burke ,HD01_VD02,2015,Estimate; Total: - Owner occupied,881,402.72,205.47,23.32,African American
Cabarrus ,HD01_VD02,2015,Estimate; Total: - Owner occupied,6911,1267.74,646.81,9.36,African American
Caldwell ,HD01_VD02,2015,Estimate; Total: - Owner occupied,699,369.36,188.45,26.96,African American
Carteret ,HD01_VD02,2015,Estimate; Total: - Owner occupied,893,328.85,167.78,18.79,African American
Catawba ,HD01_VD02,2015,Estimate; Total: - Owner occupied,2792,947.23,483.28,17.31,African American
Chatham ,HD01_VD02,2015,Estimate; Total: - Owner occupied,2392,744.68,379.94,15.88,African American
Cleveland ,HD01_VD02,2015,Estimate; Total: - Owner occupied,3217,816.17,416.41,12.94,African American
Craven ,HD01_VD02,2015,Estimate; Total: - Owner occupied,4353,950.81,485.11,11.14,African American
Cumberland ,HD01_VD02,2015,Estimate; Total: - Owner occupied,19466,1656.17,844.98,4.34,African American
Davidson ,HD01_VD02,2015,Estimate; Total: - Owner occupied,2688,938.89,479.03,17.82,African American
Durham ,HD01_VD02,2015,Estimate; Total: - Owner occupied,17846,2509.28,1280.24,7.17,African American
Forsyth ,HD01_VD02,2015,Estimate; Total: - Owner occupied,13525,1833.7,935.56,6.92,African American
Gaston ,HD01_VD02,2015,Estimate; Total: - Owner occupied,4441,766.13,390.88,8.8,African American
Guilford ,HD01_VD02,2015,Estimate; Total: - Owner occupied,26370,2578.38,1315.5,4.99,African American
Harnett ,HD01_VD02,2015,Estimate; Total: - Owner occupied,4384,823.32,420.06,9.58,African American
Henderson ,HD01_VD02,2015,Estimate; Total: - Owner occupied,659,786.38,401.21,60.88,African American
Iredell ,HD01_VD02,2015,Estimate; Total: - Owner occupied,4151,831.66,424.32,10.22,African American
Johnston ,HD01_VD02,2015,Estimate; Total: - Owner occupied,5797,1152.17,587.84,10.14,African American
Lincoln ,HD01_VD02,2015,Estimate; Total: - Owner occupied,723,361.02,184.19,25.48,African American
Mecklenburg ,HD01_VD02,2015,Estimate; Total: - Owner occupied,47770,3280.17,1673.56,3.5,African American
Moore ,HD01_VD02,2015,Estimate; Total: - Owner occupied,3095,1040.17,530.7,17.15,African American
Nash ,HD01_VD02,2015,Estimate; Total: - Owner occupied,6048,1212.94,618.85,10.23,African American
New Hanover ,HD01_VD02,2015,Estimate; Total: - Owner occupied,4294,952,485.71,11.31,African American
Onslow ,HD01_VD02,2015,Estimate; Total: - Owner occupied,4647,1131.91,577.51,12.43,African American
Orange ,HD01_VD02,2015,Estimate; Total: - Owner occupied,2819,847.15,432.22,15.33,African American
Pitt ,HD01_VD02,2015,Estimate; Total: - Owner occupied,7711,1357.11,692.4,8.98,African American
Randolph ,HD01_VD02,2015,Estimate; Total: - Owner occupied,1236,445.62,227.36,18.39,African American
Robeson ,HD01_VD02,2015,Estimate; Total: - Owner occupied,4717,681.53,347.72,7.37,African American
Rockingham ,HD01_VD02,2015,Estimate; Total: - Owner occupied,2865,935.32,477.2,16.66,African American
Rowan ,HD01_VD02,2015,Estimate; Total: - Owner occupied,3254,781.62,398.79,12.26,African American
Rutherford ,HD01_VD02,2015,Estimate; Total: - Owner occupied,1184,697.02,355.62,30.04,African American
Surry ,HD01_VD02,2015,Estimate; Total: - Owner occupied,453,234.72,119.76,26.44,African American
Union ,HD01_VD02,2015,Estimate; Total: - Owner occupied,4563,962.72,491.18,10.76,African American
Wake ,HD01_VD02,2015,Estimate; Total: - Owner occupied,33186,3106.21,1584.8,4.78,African American
Wayne ,HD01_VD02,2015,Estimate; Total: - Owner occupied,6675,1108.09,565.35,8.47,African American
Wilkes ,HD01_VD02,2015,Estimate; Total: - Owner occupied,629,271.66,138.6,22.03,African American
Wilson ,HD01_VD02,2015,Estimate; Total: - Owner occupied,5832,1086.64,554.41,9.51,African American
United States,HD01_VD03,2015,Estimate; Total: - Renter occupied,8571081,57049.7,29106.99,0.34,African American
North Carolina,HD01_VD03,2015,Estimate; Total: - Renter occupied,450695,11490.72,5862.61,1.3,African American
Alamance ,HD01_VD03,2015,Estimate; Total: - Renter occupied,7292,1336.85,682.07,9.35,African American
Brunswick ,HD01_VD03,2015,Estimate; Total: - Renter occupied,1248,794.72,405.47,32.49,African American
Buncombe ,HD01_VD03,2015,Estimate; Total: - Renter occupied,4242,1361.87,694.83,16.38,African American
Burke ,HD01_VD03,2015,Estimate; Total: - Renter occupied,839,592.17,302.13,36.01,African American
Cabarrus ,HD01_VD03,2015,Estimate; Total: - Renter occupied,5643,1349.96,688.76,12.21,African American
Caldwell ,HD01_VD03,2015,Estimate; Total: - Renter occupied,613,480.17,244.98,39.96,African American
Carteret ,HD01_VD03,2015,Estimate; Total: - Renter occupied,814,376.51,192.1,23.6,African American
Catawba ,HD01_VD03,2015,Estimate; Total: - Renter occupied,3464,1023.49,522.19,15.07,African American
Chatham ,HD01_VD03,2015,Estimate; Total: - Renter occupied,1110,496.85,253.49,22.84,African American
Cleveland ,HD01_VD03,2015,Estimate; Total: - Renter occupied,5040,1134.3,578.72,11.48,African American
Craven ,HD01_VD03,2015,Estimate; Total: - Renter occupied,5572,1548.94,790.28,14.18,African American
Cumberland ,HD01_VD03,2015,Estimate; Total: - Renter occupied,26024,2178.04,1111.24,4.27,African American
Davidson ,HD01_VD03,2015,Estimate; Total: - Renter occupied,4739,1148.6,586.02,12.37,African American
Durham ,HD01_VD03,2015,Estimate; Total: - Renter occupied,24101,3138.38,1601.21,6.64,African American
Forsyth ,HD01_VD03,2015,Estimate; Total: - Renter occupied,23359,2679.66,1367.17,5.85,African American
Gaston ,HD01_VD03,2015,Estimate; Total: - Renter occupied,7713,1379.74,703.95,9.13,African American
Guilford ,HD01_VD03,2015,Estimate; Total: - Renter occupied,40048,3560.17,1816.41,4.54,African American
Harnett ,HD01_VD03,2015,Estimate; Total: - Renter occupied,4854,997.28,508.82,10.48,African American
Henderson ,HD01_VD03,2015,Estimate; Total: - Renter occupied,1344,926.98,472.95,35.19,African American
Iredell ,HD01_VD03,2015,Estimate; Total: - Renter occupied,3201,775.66,395.74,12.36,African American
Johnston ,HD01_VD03,2015,Estimate; Total: - Renter occupied,3612,998.47,509.42,14.1,African American
Lincoln ,HD01_VD03,2015,Estimate; Total: - Renter occupied,640,519.49,265.05,41.41,African American
Mecklenburg ,HD01_VD03,2015,Estimate; Total: - Renter occupied,75764,4214.3,2150.15,2.84,African American
Moore ,HD01_VD03,2015,Estimate; Total: - Renter occupied,2490,799.49,407.9,16.38,African American
Nash ,HD01_VD03,2015,Estimate; Total: - Renter occupied,8450,1565.62,798.79,9.45,African American
New Hanover ,HD01_VD03,2015,Estimate; Total: - Renter occupied,7552,1504.85,767.78,10.17,African American
Onslow ,HD01_VD03,2015,Estimate; Total: - Renter occupied,5008,1374.98,701.52,14.01,African American
Orange ,HD01_VD03,2015,Estimate; Total: - Renter occupied,2456,776.85,396.35,16.14,African American
Pitt ,HD01_VD03,2015,Estimate; Total: - Renter occupied,16546,1921.87,980.55,5.93,African American
Randolph ,HD01_VD03,2015,Estimate; Total: - Renter occupied,1725,593.36,302.73,17.55,African American
Robeson ,HD01_VD03,2015,Estimate; Total: - Renter occupied,5886,906.72,462.61,7.86,African American
Rockingham ,HD01_VD03,2015,Estimate; Total: - Renter occupied,3967,994.89,507.6,12.8,African American
Rowan ,HD01_VD03,2015,Estimate; Total: - Renter occupied,4456,1067.57,544.68,12.22,African American
Rutherford ,HD01_VD03,2015,Estimate; Total: - Renter occupied,1743,710.13,362.31,20.79,African American
Surry ,HD01_VD03,2015,Estimate; Total: - Renter occupied,386,278.81,142.25,36.85,African American
Union ,HD01_VD03,2015,Estimate; Total: - Renter occupied,3489,1121.19,572.04,16.4,African American
Wake ,HD01_VD03,2015,Estimate; Total: - Renter occupied,44929,3666.21,1870.52,4.16,African American
Wayne ,HD01_VD03,2015,Estimate; Total: - Renter occupied,7369,1411.91,720.36,9.78,African American
Wilkes ,HD01_VD03,2015,Estimate; Total: - Renter occupied,652,581.45,296.66,45.5,African American
Wilson ,HD01_VD03,2015,Estimate; Total: - Renter occupied,6780,1162.89,593.31,8.75,African American
United States,HD01_VD01,2016,Estimate; Total:,14631750,49203.74,25103.95,0.17,African American
North Carolina,HD01_VD01,2016,Estimate; Total:,810599,11615.83,5926.44,0.73,African American
Alamance ,HD01_VD01,2016,Estimate; Total:,12874,1156.94,590.28,4.59,African American
Brunswick ,HD01_VD01,2016,Estimate; Total:,4612,1136.68,579.94,12.57,African American
Buncombe ,HD01_VD01,2016,Estimate; Total:,5759,1290.38,658.36,11.43,African American
Burke ,HD01_VD01,2016,Estimate; Total:,1987,642.21,327.66,16.49,African American
Cabarrus ,HD01_VD01,2016,Estimate; Total:,11215,1340.43,683.89,6.1,African American
Caldwell ,HD01_VD01,2016,Estimate; Total:,1781,1087.83,555.02,31.16,African American
Carteret ,HD01_VD01,2016,Estimate; Total:,1929,459.91,234.65,12.16,African American
Catawba ,HD01_VD01,2016,Estimate; Total:,4815,900.77,459.58,9.54,African American
Chatham ,HD01_VD01,2016,Estimate; Total:,4173,666.04,339.82,8.14,African American
Cleveland ,HD01_VD01,2016,Estimate; Total:,6522,930.55,474.77,7.28,African American
Craven ,HD01_VD01,2016,Estimate; Total:,7664,1358.3,693.01,9.04,African American
Cumberland ,HD01_VD01,2016,Estimate; Total:,46545,2279.32,1162.92,2.5,African American
Davidson ,HD01_VD01,2016,Estimate; Total:,5417,731.57,373.25,6.89,African American
Durham ,HD01_VD01,2016,Estimate; Total:,45433,2266.21,1156.23,2.54,African American
Forsyth ,HD01_VD01,2016,Estimate; Total:,37089,2440.17,1244.98,3.36,African American
Gaston ,HD01_VD01,2016,Estimate; Total:,13186,1234.38,629.79,4.78,African American
Guilford ,HD01_VD01,2016,Estimate; Total:,66615,2623.66,1338.6,2.01,African American
Harnett ,HD01_VD01,2016,Estimate; Total:,8883,991.32,505.78,5.69,African American
Henderson ,HD01_VD01,2016,Estimate; Total:,2080,608.85,310.64,14.93,African American
Iredell ,HD01_VD01,2016,Estimate; Total:,7395,829.28,423.1,5.72,African American
Johnston ,HD01_VD01,2016,Estimate; Total:,10503,1288,657.14,6.26,African American
Lincoln ,HD01_VD01,2016,Estimate; Total:,1268,701.79,358.06,28.24,African American
Mecklenburg ,HD01_VD01,2016,Estimate; Total:,123876,3766.3,1921.58,1.55,African American
Moore ,HD01_VD01,2016,Estimate; Total:,4071,793.53,404.86,9.94,African American
Nash ,HD01_VD01,2016,Estimate; Total:,13969,1669.28,851.67,6.1,African American
New Hanover ,HD01_VD01,2016,Estimate; Total:,11486,1112.85,567.78,4.94,African American
Onslow ,HD01_VD01,2016,Estimate; Total:,8542,1545.36,788.45,9.23,African American
Orange ,HD01_VD01,2016,Estimate; Total:,4827,1208.17,616.41,12.77,African American
Pitt ,HD01_VD01,2016,Estimate; Total:,23358,1634.72,834.04,3.57,African American
Randolph ,HD01_VD01,2016,Estimate; Total:,3761,519.49,265.05,7.05,African American
Robeson ,HD01_VD01,2016,Estimate; Total:,10455,911.49,465.05,4.45,African American
Rockingham ,HD01_VD01,2016,Estimate; Total:,6845,990.13,505.17,7.38,African American
Rowan ,HD01_VD01,2016,Estimate; Total:,8431,1156.94,590.28,7,African American
Rutherford ,HD01_VD01,2016,Estimate; Total:,2401,683.91,348.93,14.53,African American
Surry ,HD01_VD01,2016,Estimate; Total:,1838,562.38,286.93,15.61,African American
Union ,HD01_VD01,2016,Estimate; Total:,7548,1058.04,539.82,7.15,African American
Wake ,HD01_VD01,2016,Estimate; Total:,76492,3743.66,1910.03,2.5,African American
Wayne ,HD01_VD01,2016,Estimate; Total:,14067,1237.96,631.61,4.49,African American
Wilkes ,HD01_VD01,2016,Estimate; Total:,830,632.68,322.8,38.89,African American
Wilson ,HD01_VD01,2016,Estimate; Total:,12389,1391.66,710.03,5.73,African American
United States,HD01_VD02,2016,Estimate; Total: - Owner occupied,5960739,49444.43,25226.75,0.42,African American
North Carolina,HD01_VD02,2016,Estimate; Total: - Owner occupied,355700,8842.04,4511.24,1.27,African American
Alamance ,HD01_VD02,2016,Estimate; Total: - Owner occupied,5849,1170.04,596.96,10.21,African American
Brunswick ,HD01_VD02,2016,Estimate; Total: - Owner occupied,3056,922.21,470.52,15.4,African American
Buncombe ,HD01_VD02,2016,Estimate; Total: - Owner occupied,1559,449.19,229.18,14.7,African American
Burke ,HD01_VD02,2016,Estimate; Total: - Owner occupied,604,480.17,244.98,40.56,African American
Cabarrus ,HD01_VD02,2016,Estimate; Total: - Owner occupied,4971,1133.11,578.12,11.63,African American
Caldwell ,HD01_VD02,2016,Estimate; Total: - Owner occupied,326,314.55,160.48,49.23,African American
Carteret ,HD01_VD02,2016,Estimate; Total: - Owner occupied,758,455.15,232.22,30.64,African American
Catawba ,HD01_VD02,2016,Estimate; Total: - Owner occupied,2345,950.81,485.11,20.69,African American
Chatham ,HD01_VD02,2016,Estimate; Total: - Owner occupied,2907,741.11,378.12,13.01,African American
Cleveland ,HD01_VD02,2016,Estimate; Total: - Owner occupied,2222,694.64,354.41,15.95,African American
Craven ,HD01_VD02,2016,Estimate; Total: - Owner occupied,4020,747.06,381.15,9.48,African American
Cumberland ,HD01_VD02,2016,Estimate; Total: - Owner occupied,20018,1479.83,755.02,3.77,African American
Davidson ,HD01_VD02,2016,Estimate; Total: - Owner occupied,1615,569.53,290.58,17.99,African American
Durham ,HD01_VD02,2016,Estimate; Total: - Owner occupied,18615,2522.38,1286.93,6.91,African American
Forsyth ,HD01_VD02,2016,Estimate; Total: - Owner occupied,14993,1693.11,863.83,5.76,African American
