name,label,concept
S0505_C01_138E,Total!!Estimate!!SELECTED CHARACTERISTICS!!No telephone service available,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C01_139E,Total!!Estimate!!SELECTED CHARACTERISTICS!!Limited English Speaking Households,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C01_140E,Total!!Estimate!!Owner-occupied housing units,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C01_141E,Total!!Estimate!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C01_142E,Total!!Estimate!!Owner-occupied housing units!!SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C01_143E,Total!!Estimate!!Renter-occupied housing units,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C01_144E,Total!!Estimate!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than 30 percent,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C01_145E,Total!!Estimate!!Renter-occupied housing units!!GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!30 percent or more,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_001E,Foreign born; Born in Asia!!Estimate!!Foreign-born population,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_002E,Foreign born; Born in Asia!!Estimate!!CITIZENSHIP AND PERIOD OF ENTRY!!Naturalized citizen,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_003E,Foreign born; Born in Asia!!Estimate!!CITIZENSHIP AND PERIOD OF ENTRY!!Naturalized citizen!!Entered 2010 or later,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_004E,Foreign born; Born in Asia!!Estimate!!CITIZENSHIP AND PERIOD OF ENTRY!!Naturalized citizen!!Entered 2000 to 2009,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_005E,Foreign born; Born in Asia!!Estimate!!CITIZENSHIP AND PERIOD OF ENTRY!!Naturalized citizen!!Entered before 2000,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_006E,Foreign born; Born in Asia!!Estimate!!Not a citizen,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_007E,Foreign born; Born in Asia!!Estimate!!Not a citizen!!Entered 2010 or later,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_008E,Foreign born; Born in Asia!!Estimate!!Not a citizen!!Entered 2000 to 2009,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_009E,Foreign born; Born in Asia!!Estimate!!Not a citizen!!Entered before 2000,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_010E,Foreign born; Born in Asia!!Estimate!!SEX AND AGE!!Male,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_011E,Foreign born; Born in Asia!!Estimate!!SEX AND AGE!!Female,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_012E,Foreign born; Born in Asia!!Estimate!!Under 5 years,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_013E,Foreign born; Born in Asia!!Estimate!!5 to 17 years,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_014E,Foreign born; Born in Asia!!Estimate!!18 to 24 years,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_015E,Foreign born; Born in Asia!!Estimate!!25 to 44 years,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_016E,Foreign born; Born in Asia!!Estimate!!45 to 54 years,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_017E,Foreign born; Born in Asia!!Estimate!!55 to 64 years,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_018E,Foreign born; Born in Asia!!Estimate!!65 to 74 years,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_019E,Foreign born; Born in Asia!!Estimate!!75 to 84 years,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_020E,Foreign born; Born in Asia!!Estimate!!85 years and over,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_021E,Foreign born; Born in Asia!!Estimate!!Median age (years),SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_022E,Foreign born; Born in Asia!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_023E,Foreign born; Born in Asia!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!White,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_024E,Foreign born; Born in Asia!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Black or African American,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_025E,Foreign born; Born in Asia!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!American Indian and Alaska Native,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_026E,Foreign born; Born in Asia!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_027E,Foreign born; Born in Asia!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Native Hawaiian and Other Pacific Islander,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_028E,Foreign born; Born in Asia!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_029E,Foreign born; Born in Asia!!Estimate!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_030E,Foreign born; Born in Asia!!Estimate!!Hispanic or Latino origin (of any race),SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_031E,"Foreign born; Born in Asia!!Estimate!!White alone, not Hispanic or Latino",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_032E,Foreign born; Born in Asia!!Estimate!!HOUSEHOLD TYPE!!In married-couple family,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_033E,Foreign born; Born in Asia!!Estimate!!HOUSEHOLD TYPE!!In other households,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_034E,Foreign born; Born in Asia!!Estimate!!Average household size,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_035E,Foreign born; Born in Asia!!Estimate!!Average family size,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_036E,Foreign born; Born in Asia!!Estimate!!MARITAL STATUS!!Population 15 years and over,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_037E,Foreign born; Born in Asia!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Never married,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_038E,"Foreign born; Born in Asia!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_039E,Foreign born; Born in Asia!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Divorced or separated,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_040E,Foreign born; Born in Asia!!Estimate!!MARITAL STATUS!!Population 15 years and over!!Widowed,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_041E,Foreign born; Born in Asia!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_042E,"Foreign born; Born in Asia!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_043E,Foreign born; Born in Asia!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades K-8),SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_044E,Foreign born; Born in Asia!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_045E,Foreign born; Born in Asia!!Estimate!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_046E,Foreign born; Born in Asia!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_047E,Foreign born; Born in Asia!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_048E,Foreign born; Born in Asia!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency),SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_049E,Foreign born; Born in Asia!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_050E,Foreign born; Born in Asia!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_051E,Foreign born; Born in Asia!!Estimate!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_052E,Foreign born; Born in Asia!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_053E,Foreign born; Born in Asia!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!English only,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_054E,Foreign born; Born in Asia!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!Language other than English,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_055E,"Foreign born; Born in Asia!!Estimate!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_056E,Foreign born; Born in Asia!!Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_057E,Foreign born; Born in Asia!!Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_058E,Foreign born; Born in Asia!!Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_059E,Foreign born; Born in Asia!!Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_060E,Foreign born; Born in Asia!!Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_061E,Foreign born; Born in Asia!!Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed!!Percent of civilian labor force,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_062E,Foreign born; Born in Asia!!Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_063E,Foreign born; Born in Asia!!Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_064E,Foreign born; Born in Asia!!Estimate!!Civilian employed population 16 years and over,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_065E,Foreign born; Born in Asia!!Estimate!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Private wage and salary workers,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_066E,Foreign born; Born in Asia!!Estimate!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Government workers,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_067E,Foreign born; Born in Asia!!Estimate!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Self-employed workers in own not incorporated business,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_068E,Foreign born; Born in Asia!!Estimate!!Civilian employed population 16 years and over!!CLASS OF WORKER!!Unpaid family workers,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_069E,"Foreign born; Born in Asia!!Estimate!!OCCUPATION!!Management, business, science, and arts occupations",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_070E,Foreign born; Born in Asia!!Estimate!!OCCUPATION!!Service occupations,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_071E,Foreign born; Born in Asia!!Estimate!!OCCUPATION!!Sales and office occupations,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_072E,"Foreign born; Born in Asia!!Estimate!!OCCUPATION!!Natural resources, construction, and maintenance occupations",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_073E,"Foreign born; Born in Asia!!Estimate!!OCCUPATION!!Production, transportation, and material moving occupations",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_074E,"Foreign born; Born in Asia!!Estimate!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_075E,Foreign born; Born in Asia!!Estimate!!INDUSTRY!!Construction,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_076E,Foreign born; Born in Asia!!Estimate!!INDUSTRY!!Manufacturing,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_077E,Foreign born; Born in Asia!!Estimate!!INDUSTRY!!Wholesale trade,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_078E,Foreign born; Born in Asia!!Estimate!!INDUSTRY!!Retail trade,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_079E,"Foreign born; Born in Asia!!Estimate!!INDUSTRY!!Transportation and warehousing, and utilities",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_080E,Foreign born; Born in Asia!!Estimate!!INDUSTRY!!Information,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_081E,"Foreign born; Born in Asia!!Estimate!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_082E,"Foreign born; Born in Asia!!Estimate!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_083E,"Foreign born; Born in Asia!!Estimate!!INDUSTRY!!Educational services, and health care and social assistance",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_084E,"Foreign born; Born in Asia!!Estimate!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_085E,Foreign born; Born in Asia!!Estimate!!INDUSTRY!!Other services (except public administration),SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_086E,Foreign born; Born in Asia!!Estimate!!INDUSTRY!!Public administration,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_087E,"Foreign born; Born in Asia!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_088E,"Foreign born; Born in Asia!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$1 to $9,999 or loss",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_089E,"Foreign born; Born in Asia!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$10,000 to $14,999",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_090E,"Foreign born; Born in Asia!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$15,000 to $24,999",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_091E,"Foreign born; Born in Asia!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$25,000 to $34,999",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_092E,"Foreign born; Born in Asia!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$35,000 to $49,999",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_093E,"Foreign born; Born in Asia!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$50,000 to $74,999",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_094E,"Foreign born; Born in Asia!!Estimate!!EARNINGS IN THE PAST 12 MONTHS (IN 2016 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS!!Population 16 years and over with earnings!!$75,000 or more",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_095E,"Foreign born; Born in Asia!!Estimate!!Median earnings (dollars) for full-time, year-round workers!!Male",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
S0505_C02_096E,"Foreign born; Born in Asia!!Estimate!!Median earnings (dollars) for full-time, year-round workers!!Female",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: ASIA
