geo_description,label,year,description,estimate,moe,se,cv
United States,HD01_VD01,2006,Estimate; Total:,291531091,30340.09,15479.64,0.01
Wilkes ,HD01_VD10,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,277,232.34,118.54,42.79
Wilson ,HD01_VD10,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,324,352.68,179.94,55.54
United States,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,2362816,39325.11,20063.83,0.85
North Carolina,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,85976,7899.57,4030.39,4.69
Alamance ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,1317,1018.72,519.76,39.47
Brunswick ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,941,701.79,358.06,38.05
Buncombe ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,3431,1687.15,860.79,25.09
Burke ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,1011,730.38,372.64,36.86
Cabarrus ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,415,399.15,203.65,49.07
Caldwell ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,383,425.36,217.02,56.66
Catawba ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,1603,859.06,438.3,27.34
Cleveland ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,556,415.83,212.16,38.16
Craven ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,665,421.79,215.2,32.36
Cumberland ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,1693,888.85,453.49,26.79
Davidson ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,1735,977.02,498.48,28.73
Durham ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,3350,1445.28,737.39,22.01
Forsyth ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,2982,1255.83,640.73,21.49
Gaston ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,1874,811.4,413.98,22.09
Guilford ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,5744,2025.53,1033.43,17.99
Harnett ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,1108,716.09,365.35,32.97
Henderson ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,754,853.11,435.26,57.73
Iredell ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,834,501.62,255.93,30.69
Johnston ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,2199,947.23,483.28,21.98
Lincoln ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,978,898.38,458.36,46.87
Mecklenburg ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,7498,2018.38,1029.79,13.73
Moore ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,326,417.02,212.77,65.27
Nash ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,74,107.23,54.71,73.93
New Hanover ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,1216,676.77,345.29,28.4
Onslow ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,828,679.15,346.51,41.85
Orange ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,916,530.21,270.52,29.53
Pitt ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,2453,1050.89,536.17,21.86
Randolph ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,1161,795.91,406.08,34.98
Robeson ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,2910,1241.53,633.43,21.77
Rockingham ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,529,519.49,265.05,50.1
Rowan ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,1562,954.38,486.93,31.17
Surry ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,665,545.7,278.42,41.87
Union ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,791,778.04,396.96,50.18
Wake ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,8697,2441.36,1245.59,14.32
Wayne ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,972,604.09,308.21,31.71
Wilkes ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,830,529.02,269.91,32.52
Wilson ,HD01_VD11,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 25 to 34 years,822,612.43,312.46,38.01
United States,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,1983212,28185.87,14380.55,0.73
North Carolina,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,65763,5389.11,2749.55,4.18
Alamance ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,750,569.53,290.58,38.74
Brunswick ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,843,787.57,401.82,47.67
Buncombe ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,1993,838.81,427.96,21.47
Burke ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,1384,878.13,448.03,32.37
Cabarrus ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,1204,743.49,379.33,31.51
Caldwell ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,845,646.98,330.09,39.06
Catawba ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,1593,882.89,450.45,28.28
Cleveland ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,716,501.62,255.93,35.74
Craven ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,733,529.02,269.91,36.82
Cumberland ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,1109,702.98,358.66,32.34
Davidson ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,454,362.21,184.8,40.7
Durham ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,1930,880.51,449.24,23.28
Forsyth ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,2408,773.28,394.53,16.38
Gaston ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,1496,892.43,455.32,30.44
Guilford ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,4766,1504.85,767.78,16.11
Harnett ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,794,538.55,274.77,34.61
Henderson ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,368,324.09,165.35,44.93
Iredell ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,519,457.53,233.43,44.98
Johnston ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,2837,1170.04,596.96,21.04
Lincoln ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,360,384.85,196.35,54.54
Mecklenburg ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,6418,1797.96,917.33,14.29
Moore ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,417,468.26,238.91,57.29
Nash ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,765,668.43,341.04,44.58
New Hanover ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,1020,564.77,288.15,28.25
Onslow ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,231,308.6,157.45,68.16
Orange ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,809,588.6,300.31,37.12
Pitt ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,1187,736.34,375.68,31.65
Randolph ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,886,633.87,323.4,36.5
Robeson ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,1638,981.79,500.91,30.58
Rockingham ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,308,296.68,151.37,49.15
Rowan ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,1173,874.55,446.2,38.04
Surry ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,659,461.11,235.26,35.7
Union ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,849,539.74,275.38,32.44
Wake ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,3640,1509.62,770.21,21.16
Wayne ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,1497,722.04,368.39,24.61
Wilkes ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,309,258.55,131.91,42.69
Wilson ,HD01_VD12,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 35 to 44 years,502,484.94,247.42,49.29
United States,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,1980271,26372.43,13455.32,0.68
North Carolina,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,68881,5684.6,2900.31,4.21
Alamance ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,1191,792.34,404.26,33.94
Brunswick ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,764,711.32,362.92,47.5
Buncombe ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,1718,612.43,312.46,18.19
Burke ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,1167,693.45,353.8,30.32
Cabarrus ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,1476,907.91,463.22,31.38
Caldwell ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,944,605.28,308.82,32.71
Catawba ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,756,585.02,298.48,39.48
Cleveland ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,666,600.51,306.38,46
Craven ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,477,357.45,182.37,38.23
Cumberland ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,1398,754.21,384.8,27.53
Davidson ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,886,713.7,364.13,41.1
Durham ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,1423,739.91,377.51,26.53
Forsyth ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,3199,1009.19,514.89,16.1
Gaston ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,1204,700.6,357.45,29.69
Guilford ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,4262,2886.98,1472.95,34.56
Harnett ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,777,564.77,288.15,37.08
Henderson ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,420,318.13,162.31,38.65
Iredell ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,837,594.55,303.34,36.24
Johnston ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,1027,856.68,437.08,42.56
Lincoln ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,721,601.7,306.99,42.58
Mecklenburg ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,5599,1496.51,763.53,13.64
Moore ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,520,457.53,233.43,44.89
Nash ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,401,371.74,189.66,47.3
New Hanover ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,986,613.62,313.07,31.75
Onslow ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,814,523.06,266.87,32.79
Orange ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,860,611.23,311.85,36.26
Pitt ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,1779,840,428.57,24.09
Randolph ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,1549,807.83,412.16,26.61
Robeson ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,1667,936.51,477.81,28.66
Rockingham ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,481,361.02,184.19,38.29
Rowan ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,1159,674.38,344.07,29.69
Surry ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,642,421.79,215.2,33.52
Union ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,870,710.13,362.31,41.64
Wake ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,3909,1442.89,736.17,18.83
Wayne ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,1183,531.4,271.12,22.92
Wilkes ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,569,505.19,257.75,45.3
Wilson ,HD01_VD13,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 45 to 54 years,732,612.43,312.46,42.69
United States,HD01_VD14,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 55 to 64 years,1389491,22604.94,11533.13,0.83
North Carolina,HD01_VD14,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 55 to 64 years,43106,3868.77,1973.86,4.58
Alamance ,HD01_VD14,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 55 to 64 years,673,517.11,263.83,39.2
Brunswick ,HD01_VD14,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 55 to 64 years,1047,672,342.86,32.75
Buncombe ,HD01_VD14,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 55 to 64 years,1381,1135.49,579.33,41.95
Burke ,HD01_VD14,2009,Estimate; Income in the past 12 months below poverty level: - Male: - 55 to 64 years,807,588.6,300.31,37.21
